md5,Arch,ByteOrder,Machine,VT_score,label
dcf55d3a0d98ddcccdfed303b34411f3,32 bit,Big endian,SPARC,33,Gaygyt/BASHLITE (2014)
dcf68b8bb0a842f7a921c5c455cf392a,32 bit,Little endian,i386,31,Mirai (2016)
dcf95233f4f362298c3b246a4d629474,32 bit,Little endian,SuperH,37,Gaygyt/BASHLITE (2014)
dcfb969efbbc967dec9e96e0d2674a88,32 bit,Little endian,i386,40,Gaygyt/BASHLITE (2014)
dcfe4abe8d48d2ea391014082773a3c7,32 bit,Little endian,ARM,37,Gaygyt/BASHLITE (2014)
dd05d1a6e2ba150049dbfaf5e0d739b9,64 bit,Little endian,AMD x86-64,42,Gaygyt/BASHLITE (2014)
dd06f47a614075f74b2b33a6280d8c84,32 bit,Little endian,i386,40,Mirai (2016)
dd07453f0eed55675eac522ef9422631,32 bit,Little endian,MIPS R3000,37,Mirai (2016)
dd0a8ebcb25c6afa6312e2564fef3f33,32 bit,Big endian,MIPS R3000,40,Gaygyt/BASHLITE (2014)
dd0f8494533fbe8e46e048d6bd075041,32 bit,Big endian,MIPS R3000,39,Gaygyt/BASHLITE (2014)
dd0fdf21015f6d1c8619ff9559107c3d,32 bit,Little endian,MIPS R3000,26,Mirai (2016)
dd114cec8ebb8353539035bcdba194a7,32 bit,Little endian,ARM,42,Gaygyt/BASHLITE (2014)
dd15aedc62d47ef31cbfadd92956fc60,32 bit,Little endian,ARM,40,Mirai (2016)
dd2312f5511e1329251a7b2b7f53a96e,32 bit,Big endian,PowerPC,2,Others
dd2707722fdea65f8d53201d52867531,32 bit,Big endian,SPARC,39,Gaygyt/BASHLITE (2014)
dd2a09134f630c116b9ca8f12e17ca82,32 bit,Big endian,MIPS R3000,36,Tsunami/Kaiten (2013)
dd2c819c271c2c70bd209840b827cc29,32 bit,Little endian,i386,42,Gaygyt/BASHLITE (2014)
dd2f8467bcf4727b198403538c022216,32 bit,Little endian,SuperH,27,Gaygyt/BASHLITE (2014)
dd2f93067a0045d7ea12540a0a7017af,32 bit,Little endian,ARM,40,Mirai (2016)
dd2fd1aaf960dd95c5c68157aa00aca4,32 bit,Big endian,MIPS R3000,1,Others
dd380adf25c3f56bd489359439ac1c0c,32 bit,Little endian,ARM,38,Mirai (2016)
dd396bbfc65f9f6e513d25f6b72a2fc9,32 bit,Big endian,MIPS R3000,42,Gaygyt/BASHLITE (2014)
dd4092de8c23651e24afcd53d95bb4c9,32 bit,Little endian,ARM,40,Gaygyt/BASHLITE (2014)
dd454e5802af5a08c4e25ec1c261ad5f,32 bit,Little endian,MIPS R3000,40,Gaygyt/BASHLITE (2014)
dd500caf9fbaed078e0967e7b818a2e0,32 bit,Little endian,i386,33,Mirai (2016)
dd505c05edb04b19adea182ebcf74c31,32 bit,Big endian,SPARC,40,Gaygyt/BASHLITE (2014)
dd505d9def44438783394a4d89f875d8,32 bit,Little endian,i386,40,Gaygyt/BASHLITE (2014)
dd57ec3cd27044b2cc4b3f2bea80d205,32 bit,Big endian,PowerPC,31,Mirai (2016)
dd5b4fd408eb248e00e99f5ee5040f2e,32 bit,Little endian,ARM,41,Gaygyt/BASHLITE (2014)
dd6cdf72b6fea45b320b04ad70a454e7,32 bit,Big endian,MIPS R3000,41,Gaygyt/BASHLITE (2014)
dd6e64f9fa15f9234051f08f8bf25638,32 bit,Little endian,ARM,23,Gaygyt/BASHLITE (2014)
dd70d53f349044db6ef54a8feb4ee7a2,32 bit,Little endian,i386,37,Mirai (2016)
dd77f74445d61c8d80335b15d432c27b,64 bit,Little endian,AMD x86-64,42,Tsunami/Kaiten (2013)
dd789809b1ab32b8a29c932a6c804296,32 bit,Little endian,i386,4,Gaygyt/BASHLITE (2014)
dd7a8e06d9022790ea559cfda176802d,32 bit,Little endian,ARM,40,Mirai (2016)
dd7eea3525ed49753adc0e469a0756f0,32 bit,Little endian,ARM,39,Gaygyt/BASHLITE (2014)
dd7f0030c923c494381de2e35a3a60a9,32 bit,Little endian,i386,38,Mirai (2016)
dd7f1035d07e4ca5956649bb5ceb87ce,32 bit,Big endian,MIPS R3000,39,Gaygyt/BASHLITE (2014)
dd8d4485388139ac09321096f0a6a3f7,32 bit,Little endian,i386,39,Tsunami/Kaiten (2013)
dd8d936551ecb42dd5333287b6ac369f,32 bit,Big endian,SPARC,7,Gaygyt/BASHLITE (2014)
dd98ed1dcaf51548ac05524f0c885b82,32 bit,Little endian,ARM,39,Mirai (2016)
dd9c6db7045d65092b0e50cac7090024,32 bit,Little endian,ARM,35,Mirai (2016)
dd9e5940f7bbd03b95723c7a4ce62bbb,32 bit,Little endian,ARM,39,Mirai (2016)
dd9fab5e4b38109f695e932b7de99dab,64 bit,Little endian,AMD x86-64,41,Gaygyt/BASHLITE (2014)
ddb4c19478fa41ad7d2403e64447e765,32 bit,Big endian,MIPS R3000,2,Others
ddb855bfb2d04d7e0facae8b95eb1774,32 bit,Little endian,ARM,36,Mirai (2016)
ddb87d22ce0f2fd0216bcbb2eb44c1a0,32 bit,Little endian,i386,41,Gaygyt/BASHLITE (2014)
ddb951ea439ae3d4f54e240b53ef1da6,32 bit,Little endian,ARM,41,Gaygyt/BASHLITE (2014)
ddbd91f49bca584a4f9a4afb5b34fbd8,32 bit,Little endian,SuperH,41,Gaygyt/BASHLITE (2014)
ddbe277d66e5e4645d3db1c63a3738e3,32 bit,Little endian,ARM,39,Gaygyt/BASHLITE (2014)
ddc3ca380aee9529bbb0699969818aea,32 bit,Big endian,Motorola 68000,18,Gaygyt/BASHLITE (2014)
ddcafb6ba0596a3ff9fc9da1a95d84b4,32 bit,Big endian,Motorola 68000,36,Hajime (2016)
ddcef6ed283f9c85809e9296b8e30c9d,64 bit,Little endian,AMD x86-64,34,Gaygyt/BASHLITE (2014)
ddcfd5bfe376e956eb58c95584ed18a8,32 bit,Little endian,i386,41,Gaygyt/BASHLITE (2014)
ddd0adedbffeb45cd7e27693a1f8a2c8,32 bit,Big endian,PowerPC,3,Others
ddda45e2b884fd37461fbaf07fb95379,32 bit,Little endian,ARM,39,Mirai (2016)
dddf83f5b730eb03e6d04cdb684255e6,32 bit,Big endian,MIPS R3000,2,Others
dde228d270cd3be84b7625bb853f2ff7,64 bit,Little endian,AMD x86-64,41,Gaygyt/BASHLITE (2014)
dde450800378717913c2f0113fe44ffc,32 bit,Little endian,MIPS R3000,39,Mirai (2016)
dde5fff4a6252f444dae9a2a751017ee,64 bit,Little endian,AMD x86-64,26,Gaygyt/BASHLITE (2014)
dde75ee34ddc0a9fe317d5207d795f21,32 bit,Little endian,SuperH,2,Others
ddeac8a19ce9e5a0fbe8db31058971e8,32 bit,Little endian,i386,42,Gaygyt/BASHLITE (2014)
ddedbc4dc9c6f68f00535c26e4158d77,32 bit,Big endian,SPARC,39,Gaygyt/BASHLITE (2014)
ddeea373af966394c6d7cc145ef64c5a,32 bit,Little endian,ARM,39,Mirai (2016)
ddf5c13abe88a2669343dd42e0ba6821,32 bit,Little endian,i386,42,Gaygyt/BASHLITE (2014)
ddf6e3ae9b2ce5f7f467905f149a3c6f,32 bit,Big endian,MIPS R3000,41,Gaygyt/BASHLITE (2014)
ddf922813f07c7cb320ebeee0f4440c6,32 bit,Big endian,MIPS R3000,40,Gaygyt/BASHLITE (2014)
ddfa5b88dde8109c5df9ecf5ca33c217,32 bit,Little endian,ARM,37,Gaygyt/BASHLITE (2014)
ddfcf41deb922748b7522aafe598cf7d,32 bit,Little endian,i386,35,Mirai (2016)
ddfed5d8bceba8abec7be4123b1ac637,32 bit,Little endian,MIPS R3000,41,Gaygyt/BASHLITE (2014)
de008a92db585f1c8cb5be4d6e57c094,32 bit,Little endian,ARM,42,Gaygyt/BASHLITE (2014)
de02a7b34ecaf542675ff6a401ad4e16,32 bit,Little endian,i386,40,Gaygyt/BASHLITE (2014)
de05ed5c3f08452dee7a30fc1569f4b7,32 bit,Little endian,ARM,41,Mirai (2016)
de068603db0770cdf2a8463660c05a36,32 bit,Little endian,ARM,40,Gaygyt/BASHLITE (2014)
de07331b0ab9af62021b69bb773589c4,32 bit,Big endian,MIPS R3000,34,Gaygyt/BASHLITE (2014)
de08e71b0163f7b4470fc2a4bfdfba6e,32 bit,Little endian,MIPS R3000,28,Mirai (2016)
de09ac668dcd5b712e6364fff9b014e3,64 bit,Little endian,AMD x86-64,40,Mirai (2016)
de1602282486a9b9a01fc3b7a51bd81b,32 bit,Little endian,i386,33,Mirai (2016)
de18d77ff29d48b582b99f618218b315,32 bit,Little endian,ARM,41,Mirai (2016)
de1ab9b6cfca8c97210649e8ca0e334f,32 bit,Little endian,i386,41,Mirai (2016)
de1b40217dd486a884cff363fcbbda49,64 bit,Little endian,AMD x86-64,34,Gaygyt/BASHLITE (2014)
de1ca3b7c7354c6344b8e54274d1f7c0,32 bit,Big endian,PowerPC,41,Gaygyt/BASHLITE (2014)
de202c1017598255d55e2718741de5c5,32 bit,Little endian,ARM,41,Mirai (2016)
de233b0a3d026fa63f0cf19fdc9dbb9e,32 bit,Little endian,ARM,40,Mirai (2016)
de24b4e3738359189e8f0ceb65babcee,32 bit,Little endian,i386,40,Gaygyt/BASHLITE (2014)
de26650c80dcb0ec46e895481c6c3ca0,32 bit,Little endian,ARM,23,Gaygyt/BASHLITE (2014)
de2ca1d812e21c3e67759ff4326bd539,32 bit,Big endian,SPARC,39,Gaygyt/BASHLITE (2014)
de3301c2b2695289f9bdb1671a46174e,32 bit,Little endian,SuperH,35,Gaygyt/BASHLITE (2014)
de3a69b00e35c8505a672466b4fd5242,32 bit,Little endian,i386,40,Gaygyt/BASHLITE (2014)
de40d95ff8c31d7c393e1a0be116917e,32 bit,Big endian,Motorola 68000,31,Gaygyt/BASHLITE (2014)
de41e79904850a36187a93f2ed88204d,32 bit,Little endian,i386,40,Mirai (2016)
de44e8548858ded2b60e5829267b8e91,32 bit,Little endian,i386,40,Hajime (2016)
de4ee6da4ada419cdad8a595c5a14bea,32 bit,Little endian,SuperH,34,Gaygyt/BASHLITE (2014)
de4f8531692e2e2a22d135f0a3991bf1,32 bit,Little endian,ARM,38,Gaygyt/BASHLITE (2014)
de5566addd8e6187cdcb3e6e7347261c,32 bit,Big endian,PowerPC,37,Mirai (2016)
de58f49cd74258b573d60f75050d68f6,32 bit,Big endian,SPARC,39,Mirai (2016)
de630b3fa1c7c3eac369177fa482a3d2,32 bit,Little endian,i386,34,Hajime (2016)
de6f07d870951cd376a49338e98f5e29,32 bit,Little endian,i386,42,Gaygyt/BASHLITE (2014)
de788aa3debb168098af80619f09a4e7,32 bit,Little endian,i386,41,Gaygyt/BASHLITE (2014)
de7b41e25980984ab26b9b9d8bfb5b43,32 bit,Little endian,MIPS R3000,41,Gaygyt/BASHLITE (2014)
de7e228e6108a1e6bb932b9e3b12e560,32 bit,Big endian,PowerPC,39,Gaygyt/BASHLITE (2014)
de83d427ff798a45729d2040aa324dba,32 bit,Big endian,MIPS R3000,38,Gaygyt/BASHLITE (2014)
de89df821632efb5857cae2009385bd2,64 bit,Little endian,AMD x86-64,29,Gaygyt/BASHLITE (2014)
de90297a22e4197687c053606340ee9b,32 bit,Big endian,MIPS R3000,41,Mirai (2016)
de91ad771b54f73a924ac24a830c7bd9,64 bit,Little endian,AMD x86-64,39,Gaygyt/BASHLITE (2014)
de93c50bf1f976c1709d59040d610955,32 bit,Little endian,ARM,41,Gaygyt/BASHLITE (2014)
de9514bb719d33c99bd5dfa36235cc21,32 bit,Little endian,i386,35,Mirai (2016)
de95f7dcf9d37b0c0825cb5d6cc3b99c,32 bit,Little endian,ARM,41,Gaygyt/BASHLITE (2014)
de9cd38cb315a8e2ef947c44674f30ea,32 bit,Big endian,PowerPC,21,Gaygyt/BASHLITE (2014)
dea16054871a7496ae7f421ce1baa696,32 bit,Little endian,ARM,40,Mirai (2016)
dea8f3c3a335ec84ab9ea43e312dd02f,64 bit,Little endian,AMD x86-64,40,Mirai (2016)
dea94089d5b2fb9c11ed67a20324bba1,32 bit,Little endian,ARM,41,Gaygyt/BASHLITE (2014)
deab7cfb7e0f0b2e82cff1fee650fd7d,32 bit,Big endian,MIPS R3000,41,Mirai (2016)
deb7d6f756f05ba2690c812e04bc0bbc,32 bit,Little endian,ARM,41,Gaygyt/BASHLITE (2014)
debb77711d32d29e7d28f8eef6aa567a,64 bit,Little endian,AMD x86-64,42,Mirai (2016)
debdd5cf38ff96355f3394a42a55dc86,32 bit,Little endian,ARM,37,Mirai (2016)
dec08d030f2c8c2b35704462bfb3a783,32 bit,Little endian,SuperH,28,Gaygyt/BASHLITE (2014)
dec757c1eb8de806ea64c8b6967de43e,32 bit,Little endian,i386,40,Gaygyt/BASHLITE (2014)
deced9483e03e3b56f9d060d654dfd57,32 bit,Big endian,MIPS R3000,40,Gaygyt/BASHLITE (2014)
ded3fafea007091c2e2377d53fc79b00,32 bit,Big endian,MIPS R3000,37,Mirai (2016)
ded71459ec0cda51427adc3e05ab6831,32 bit,Little endian,MIPS R3000,40,Mirai (2016)
dedcbcaaf0ba140ca0b0f3ae7d42fa51,32 bit,Little endian,ARM,37,Mirai (2016)
dedde0825ffe2398394882208233d220,32 bit,Little endian,ARM,39,Gaygyt/BASHLITE (2014)
dede4fe9402b1ae6f98980a983f01fad,32 bit,Big endian,PowerPC,42,Gaygyt/BASHLITE (2014)
dee1a5bd7a434cf552abb50a7ea54083,32 bit,Big endian,PowerPC,39,Gaygyt/BASHLITE (2014)
dee8f1e76b8725e88f330a81898e2040,32 bit,Little endian,i386,37,Mirai (2016)
dee9066b472ea1a687619297bfcff72f,32 bit,Big endian,PowerPC,40,Gaygyt/BASHLITE (2014)
deed855570a6d56491242f0f3f0ca938,32 bit,Little endian,ARM,40,Mirai (2016)
deee43d67e03ddb891a35175a1f86a84,32 bit,Big endian,Motorola 68000,37,Mirai (2016)
def0dcbdd64c470b1efd5217c986499f,32 bit,Big endian,MIPS R3000,40,Gaygyt/BASHLITE (2014)
def21b54f3dd46b918731be1d7b716be,32 bit,Little endian,ARM,40,Mirai (2016)
def4b914e3c8a779eda238c1e62471d3,32 bit,Little endian,i386,29,Mirai (2016)
def4ebc3d52b2ea10388da41201c5f57,32 bit,Little endian,ARM,39,Gaygyt/BASHLITE (2014)
deff74d27baaee71acc4f44dce1508f1,32 bit,Little endian,i386,33,Others
df0452d1bb6faef504023d5d935f1442,32 bit,Little endian,i386,30,Mirai (2016)
df067d7175a26c0b2a7d5d4db14ddb0d,32 bit,Little endian,MIPS R3000,41,Gaygyt/BASHLITE (2014)
df09150b2db438d1478f4a28be26073c,32 bit,Big endian,PowerPC,41,Gaygyt/BASHLITE (2014)
df0d8066b4ca29131ba5e2c54dc5bb62,32 bit,Little endian,ARM,37,Mirai (2016)
df0dc520230b21e1dfb812bb4b26acb0,32 bit,Little endian,i386,36,Gaygyt/BASHLITE (2014)
df0e7bcd64efdd2ebca4ae494be673b4,32 bit,Big endian,MIPS R3000,37,Gaygyt/BASHLITE (2014)
df20585f9f82dcc9167c690075819cd0,32 bit,Little endian,MIPS R3000,39,Mirai (2016)
df23420c57a89cf182b37fdcc596bd4e,32 bit,Big endian,Motorola 68000,5,Mirai (2016)
df2424cd1f4dab99baa7b77fe31aeb91,32 bit,Little endian,ARM,40,Gaygyt/BASHLITE (2014)
df26343176bbe85ead3329438f889ebb,32 bit,Little endian,ARM,40,Mirai (2016)
df28b72c675a883e1f7cda1f922b7246,32 bit,Big endian,MIPS R3000,3,Others
df2e8aa4b4959d45b90215c76e9d2f6c,32 bit,Little endian,ARM,41,Gaygyt/BASHLITE (2014)
df3152dfa6b130e819a15f22360bdb86,32 bit,Little endian,ARM,39,Gaygyt/BASHLITE (2014)
df33146369677af483507564b64a7826,32 bit,Little endian,i386,39,Gaygyt/BASHLITE (2014)
df34f4197b4054d1e61e08f3316cf5eb,32 bit,Little endian,i386,27,Gaygyt/BASHLITE (2014)
df392c80b0a5f8cc1f902a59b44c8e5e,32 bit,Little endian,MIPS R3000,39,Mirai (2016)
df3be0c59981ab7f9c55dbac55803074,32 bit,Little endian,i386,40,Gaygyt/BASHLITE (2014)
df3f20c8101bf1fc2bbea64cee5dfd50,32 bit,Little endian,SuperH,3,Others
df3f231b59029e5e1429bdbf2e9d490c,32 bit,Little endian,i386,39,Mirai (2016)
df4312a536a88ebaf5c9eaee0f54c7d4,32 bit,Big endian,SPARC,40,Gaygyt/BASHLITE (2014)
df43ba3e4add5719402edb89de2a7884,32 bit,Little endian,ARM,38,Gaygyt/BASHLITE (2014)
df4d06fb18f22a3d0ce2c0b4f07c915c,32 bit,Little endian,i386,41,Gaygyt/BASHLITE (2014)
df559c53ed628b64845a73f8ca89e91b,32 bit,Little endian,i386,43,Gaygyt/BASHLITE (2014)
df565efdcdd203220a33d1e199266bb4,32 bit,Little endian,ARM,40,Gaygyt/BASHLITE (2014)
df5f3f591d17a7d075bcdbcfb465c495,32 bit,Little endian,ARM,39,Gaygyt/BASHLITE (2014)
df633c77fa048d61600c89a9562e6ac6,32 bit,Little endian,i386,30,Gaygyt/BASHLITE (2014)
df642da87d072f46467ea0b296ca0a14,32 bit,Little endian,ARM,40,Mirai (2016)
df6f8fb958b0cffc110e7a72b48a3fa0,32 bit,Little endian,i386,40,Spike/Dofloo/MrBlack (2014)
df7669edbe2f30d6c53a260fee21c52c,32 bit,Little endian,ARM,41,Gaygyt/BASHLITE (2014)
df7c7c3e1f737f758d123c90ce618da8,32 bit,Little endian,i386,40,Gaygyt/BASHLITE (2014)
df7df52cb661db24ba7923738f3e64ab,32 bit,Little endian,MIPS R3000,29,Mirai (2016)
df7eb7d7f5d3e589cd402dd42ce2590e,32 bit,Little endian,ARM,40,Gaygyt/BASHLITE (2014)
df81516ce8ba3d9deb6942785176472c,32 bit,Big endian,SPARC,38,Gaygyt/BASHLITE (2014)
df82176ab7b5bff18be12c34f46da367,32 bit,Little endian,SuperH,39,Gaygyt/BASHLITE (2014)
df8756e5ece412dfb07973179a5bfb9d,32 bit,Little endian,i386,33,Hajime (2016)
df883706109648009712b916451a7be6,64 bit,Little endian,AMD x86-64,41,Gaygyt/BASHLITE (2014)
df892f4e8b22339b1d849e83c3c633e7,32 bit,Little endian,MIPS R3000,36,Mirai (2016)
df8c3d8d489ce0a570588caf9576f6ee,32 bit,Little endian,ARM,40,Mirai (2016)
df8e0619036c2b1d49d7a9e47562b3a6,32 bit,Big endian,MIPS R3000,38,Gaygyt/BASHLITE (2014)
df8e966d4dd3cb2980391abb4a9a2870,32 bit,Big endian,SPARC,40,Gaygyt/BASHLITE (2014)
df9038336416aeb7a50e25f3e759eea5,32 bit,Little endian,MIPS R3000,40,Gaygyt/BASHLITE (2014)
df913682250d3466011a8772842818fe,32 bit,Little endian,ARM,40,Mirai (2016)
df947b4e763f34fe706b7232cb2fc6ac,32 bit,Little endian,SuperH,41,Gaygyt/BASHLITE (2014)
df9aa38e011a39cba0ba6ca016e543b0,32 bit,Little endian,SuperH,2,Others
df9f0cd4d9ed632959b8618984dd48ea,32 bit,Little endian,ARM,39,Mirai (2016)
dfa02e2e60b58da687358acdfa522cbe,32 bit,Little endian,MIPS R3000,38,Mirai (2016)
dfa035359830356bc42c6839b3bbd7cd,32 bit,Little endian,MIPS R3000,40,Gaygyt/BASHLITE (2014)
dfa1b762280dc9f81515417fdb741ac8,32 bit,Little endian,i386,41,Mirai (2016)
dfa416a5c9140e163be44d1b1b351c1b,32 bit,Little endian,SuperH,2,Mirai (2016)
dfa5cf6ea94d09212e8d20cf6da1ffd4,32 bit,Little endian,MIPS R3000,38,Mirai (2016)
dfa71f106883f1aa17361a674b270242,32 bit,Little endian,i386,36,Gaygyt/BASHLITE (2014)
dfadd616fe372fef63993f28659c56fb,32 bit,Big endian,MIPS R3000,41,Gaygyt/BASHLITE (2014)
dfb27560368b8a076b358ff629a3b559,32 bit,Little endian,SuperH,40,Mirai (2016)
dfb9fdda2fa8f5a5851eccba9ab642c1,32 bit,Big endian,MIPS R3000,29,Gaygyt/BASHLITE (2014)
dfc20a7b37aa907b4dddcdd6ae2b65a5,32 bit,Little endian,ARM,40,Gaygyt/BASHLITE (2014)
dfcdacc0bf78a7b463b38526d3c016de,32 bit,Little endian,i386,4,Gaygyt/BASHLITE (2014)
dfd12f3059fa930c93cec4988c14e811,32 bit,Little endian,i386,39,Mirai (2016)
dfd58264c9f6b8559ac493f946016a8b,32 bit,Big endian,MIPS R3000,38,Gaygyt/BASHLITE (2014)
dfd837e632d95ef79645af6fc998c587,32 bit,Little endian,i386,41,Gaygyt/BASHLITE (2014)
dfdbb513034f2492b77b66836d57e26b,32 bit,Big endian,PowerPC,41,Gaygyt/BASHLITE (2014)
dfdd095879bccc6f43a4e7bff5e92efb,32 bit,Little endian,i386,40,Tsunami/Kaiten (2013)
dfe0344316cd9635f88451687e1ca59a,32 bit,Little endian,i386,40,Mirai (2016)
dfe4a064a9629d23dbe5787fff5184bf,32 bit,Little endian,ARM,37,Mirai (2016)
dfe5de28e38f508ed8ba898543f86162,32 bit,Little endian,ARM,36,Gaygyt/BASHLITE (2014)
dfe6ec9f2b883568d5ff4d4b9a9ddaa7,32 bit,Little endian,ARM,39,Mirai (2016)
dfec4e5fe980e8a2733b2fd43043613b,32 bit,Little endian,SuperH,37,Gaygyt/BASHLITE (2014)
dff43bef6cfbb62ebe7c4f89cbdf4357,32 bit,Big endian,MIPS R3000,40,Gaygyt/BASHLITE (2014)
dff4f1dfe574753af28dbe8fa2fc0836,32 bit,Big endian,MIPS R3000,35,Gaygyt/BASHLITE (2014)
dff78a6a407c96768204d398ba49b218,32 bit,Little endian,MIPS R3000,40,Gaygyt/BASHLITE (2014)
dffd11584b9cb04351922ee3e8d64a4d,32 bit,Big endian,PowerPC,39,Gaygyt/BASHLITE (2014)
dfff46accb2502f2ec2dd3cfab601ed7,32 bit,Little endian,ARM,41,Gaygyt/BASHLITE (2014)
e0012de7800353ec6e1cc2721ee7e8f9,32 bit,Little endian,SuperH,2,Others
e001b75104e967ec0a38532e881af602,32 bit,Big endian,SPARC,31,Mirai (2016)
e006ae4ef81283079c9d8f0c54b4517e,32 bit,Little endian,MIPS R3000,41,Gaygyt/BASHLITE (2014)
e007bb270042f94bd3ef766ce4e430e5,32 bit,Little endian,ARM,41,Gaygyt/BASHLITE (2014)
e008e4263da2329b76b33be9c55bb63b,32 bit,Little endian,MIPS R3000,40,Gaygyt/BASHLITE (2014)
e00c214abcd457046996ba4558a191b1,32 bit,Little endian,i386,42,Gaygyt/BASHLITE (2014)
e00f0f5ea29b01cd28e536b88bdb98c3,32 bit,Big endian,MIPS R3000,20,Gaygyt/BASHLITE (2014)
e01110dc03015d26df88b3b08cda5ae4,64 bit,Little endian,AMD x86-64,43,Gaygyt/BASHLITE (2014)
e0159e4538ee1d1036243773c06db24d,32 bit,Little endian,ARM,41,Gaygyt/BASHLITE (2014)
e01949888f50e44d0e5aefa2983fe27d,32 bit,Little endian,MIPS R3000,39,Gaygyt/BASHLITE (2014)
e01c8958c5660cf4831054e0ed2da520,32 bit,Little endian,i386,40,Mirai (2016)
e01cfe6ba76fa88584b7dd3d062b3e70,64 bit,Little endian,AMD x86-64,40,Gaygyt/BASHLITE (2014)
e01d011a9ed399f361dff1a00d2d1365,32 bit,Little endian,i386,40,Mirai (2016)
e02345c46de021748a178400d2abc4a0,32 bit,Little endian,ARM,19,Gaygyt/BASHLITE (2014)
e029b0f60c56f8bbb286749099540ac6,32 bit,Little endian,i386,39,Gaygyt/BASHLITE (2014)
e02d4a5dde8cb37c321fdcf454bbecae,32 bit,Little endian,i386,40,Gaygyt/BASHLITE (2014)
e033b237782305f9c286dd4a519e6a65,32 bit,Big endian,PowerPC,33,Gaygyt/BASHLITE (2014)
e036dda03825aca6e68e8340fff60e91,32 bit,Big endian,PowerPC,2,Others
e03c5d4d1686b578a528717e6b5c4cd5,32 bit,Big endian,MIPS R3000,36,Gaygyt/BASHLITE (2014)
e03c69bd36ccd06953a0faba18482fb9,32 bit,Little endian,i386,40,Gaygyt/BASHLITE (2014)
e041353faf19bc631fac5df02e68650a,32 bit,Little endian,MIPS R3000,38,Gaygyt/BASHLITE (2014)
e053668166e8aae74f17fcce6f7e3add,32 bit,Little endian,i386,40,Gaygyt/BASHLITE (2014)
e0601a65288a8023e435c0223f9144f6,32 bit,Big endian,PowerPC,40,Gaygyt/BASHLITE (2014)
e062888fa2d942a9f6d5fec3b0f67ad2,32 bit,Little endian,MIPS R3000,40,Gaygyt/BASHLITE (2014)
e06c407d81c5424202626af3df5065f1,32 bit,Big endian,Motorola 68000,39,Mirai (2016)
e06dc3f393e214019a393a87c5e2056d,32 bit,Big endian,PowerPC,38,Gaygyt/BASHLITE (2014)
e07416121c2d0aa83b7aba4fdcc2ef01,32 bit,Big endian,MIPS R3000,40,Mirai (2016)
e07551ce3d6b49415d607359d8bab6de,32 bit,Little endian,ARM,41,Tsunami/Kaiten (2013)
e079f799d179200a21bcce55873be89c,32 bit,Little endian,i386,41,Gaygyt/BASHLITE (2014)
e083d7f8bf069c1fd393b27841dd99ff,32 bit,Big endian,MIPS R3000,42,Gaygyt/BASHLITE (2014)
e08409c75efdaec1fb9db2ee1fa10315,32 bit,Little endian,i386,42,Gaygyt/BASHLITE (2014)
e0878ebb7bb3c58abe65f0fdecb88b93,32 bit,Little endian,SuperH,31,Gaygyt/BASHLITE (2014)
e08c18a2e8112aa085602746c92b4d47,32 bit,Little endian,MIPS R3000,2,Others
e08ed948812ffcf2853d17bccbd74d8a,32 bit,Little endian,ARM,41,Mirai (2016)
e0901bdcb07cf497e92209646be49de7,32 bit,Big endian,PowerPC,39,Mirai (2016)
e092fcffd8d768ba9a5a1973c9ae3946,32 bit,Little endian,ARM,41,Gaygyt/BASHLITE (2014)
e093fea44eb457c76cab3a61cd314824,32 bit,Little endian,MIPS R3000,40,Mirai (2016)
e0972a185ba9576860d885a28be4f2a4,64 bit,Little endian,AMD x86-64,33,Mirai (2016)
e0975ff4759d233224e8d4a462b57cb2,64 bit,Little endian,AMD x86-64,36,Gaygyt/BASHLITE (2014)
e09aa5af099d4f0d5b52b97bde5bb859,32 bit,Little endian,MIPS R3000,39,Mirai (2016)
e09e90ec82c9b7391512df4ded96b17b,32 bit,Little endian,MIPS R3000,40,Gaygyt/BASHLITE (2014)
e09ee0b8100ccb5da3fef93f5729ae37,32 bit,Little endian,i386,41,Gaygyt/BASHLITE (2014)
e0a94204da876153ca822eb898a2319b,32 bit,Little endian,ARM,40,Mirai (2016)
e0b051a08ef3725ddeb10c0aea3226ec,32 bit,Little endian,i386,40,Mirai (2016)
e0b32c133cedca69b05dd3a9dd6e1910,32 bit,Little endian,ARM,40,Mirai (2016)
e0b3f7abfc3146c269d64c7a9b3ae0dc,32 bit,Little endian,i386,40,Gaygyt/BASHLITE (2014)
e0b69f5c1b5f3df33c73bcb358153695,32 bit,Little endian,MIPS R3000,41,Gaygyt/BASHLITE (2014)
e0b9ddd33d924becfe45c04358169a38,32 bit,Little endian,MIPS R3000,40,Mirai (2016)
e0ba71182d7f2fde8d39c44ba1e99e2e,32 bit,Little endian,MIPS R3000,39,Mirai (2016)
e0c0fe9b4cfac5babc2e361ac2182df4,32 bit,Little endian,ARM,37,Gaygyt/BASHLITE (2014)
e0cc28c309aa9461c0560291fb458087,32 bit,Big endian,MIPS R3000,40,Gaygyt/BASHLITE (2014)
e0cc54bf30a26884861f11d09bc0eaec,32 bit,Little endian,i386,22,Gaygyt/BASHLITE (2014)
e0cf6a140e5f07dbf4d64dedca8e4029,32 bit,Big endian,PowerPC,39,Gaygyt/BASHLITE (2014)
e0d79b4dba3c45670e7c411530f12c81,32 bit,Little endian,i386,28,Gaygyt/BASHLITE (2014)
